Religion,,A006,F001,F004,F005,F007,F009,F010,F050,F052,F062,F063,B009,E217,E218,E219,I001,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A043B,A044,A045,A165,A168,A168A,F022,A170,A173,E040,E041,F051,F053,F054,F064,F198,A025,A026,A046,A047,A048,A049,D018,D019,D022,D023,D024,D059,D060,D061,D081,E290,F114A,F114B,F114C,F114D,F114E,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F128,F135A,F028,F028B,F029,F031,F032,F033,F065,F066,F067,F194,E220,E222,F202,A065,A098,E069_51,F102,F103,F104,F105,B017,F003,F051.1,F053.1,F054.1,F057,F060,A124_12,F203,F204,F205,G007_35_B,F025,F025_WVS,Religion
Church of Sweden,360110,2,2,0,0,0,0,0,1,0,0,10,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,2,9,8,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,2,0,0,0,0,0,2,1,1,0,9,10,2,3,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360001,2,2,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,1,7,7,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,1,1,5,0,2,2,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,358783,3,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,3,2,2,0,0,3,10,10,10,5,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,3,4,4,0,0,0,1,0,0,0,0,1,1,1,10,8,10,10,6,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360950,3,3,0,0,0,0,0,0,0,0,1,0,8,8,10,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,9,0,8,9,4,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,2,0,0,0,0,6,1,5,10,5,10,10,8,8,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,4,5,4,2,0,0,0,0,0,0,0,0,0,0,0,2,2,20222080,Church of Sweden
Church of Sweden,360905,4,4,0,0,0,0,0,0,0,0,1,0,7,8,5,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,8,0,7,7,7,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,6,0,0,0,0,8,3,3,8,6,10,10,8,3,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,3,2,20222080,Church of Sweden
Church of Sweden,359993,3,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,8,4,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,3,3,0,0,0,1,0,0,0,0,0,5,1,5,0,5,5,7,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,358944,3,1,0,0,0,0,0,1,1,0,10,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,3,2,0,0,3,10,8,4,7,1,1,1,1,0,1,1,0,0,0,0,1,0,0,2,2,1,1,0,0,0,1,0,0,0,0,1,1,1,6,1,1,7,7,7,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359417,3,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,3,2,1,0,0,1,7,8,3,7,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,3,4,4,0,0,0,1,0,0,0,0,1,1,1,10,6,10,10,6,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359571,1,2,0,0,0,0,0,1,0,0,5,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,2,1,1,0,0,3,9,9,5,7,1,1,1,1,0,2,1,0,0,0,0,0,0,1,1,1,0,4,0,0,0,2,0,0,0,0,6,3,6,6,6,10,6,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359430,3,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,3,2,1,0,0,3,6,6,3,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,3,3,4,0,0,0,2,0,0,0,0,6,3,1,8,3,6,6,8,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360024,3,3,0,0,0,0,0,1,0,0,10,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,2,10,8,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,4,4,0,0,0,1,0,0,0,0,0,3,1,10,0,8,9,8,2,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,361261,3,2,0,0,0,0,0,0,0,0,0,0,3,8,6,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,7,0,8,6,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20222080,Church of Sweden
Church of Sweden,361108,3,2,0,0,0,0,0,0,0,0,1,0,7,4,7,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,9,0,8,6,5,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,1,0,0,0,0,6,1,2,10,1,10,10,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,20222080,Church of Sweden
Church of Sweden,359280,1,2,0,0,0,0,0,1,1,0,8,2,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,3,1,0,0,1,9,7,7,7,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,3,0,4,0,0,0,1,0,0,0,0,1,1,1,1,1,6,6,2,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359258,3,3,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,3,1,1,0,0,3,8,9,8,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,3,2,4,0,0,0,6,0,0,0,0,3,2,1,10,6,6,6,6,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360343,1,2,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,2,7,7,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,1,1,10,0,4,4,6,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359427,4,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,9,5,9,3,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,1,3,0,0,0,8,0,0,0,0,3,2,1,4,1,8,7,9,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360445,2,1,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,2,0,2,7,5,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,2,0,4,4,0,0,0,1,0,0,0,0,0,1,1,10,0,10,10,1,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,361228,3,2,0,0,0,0,0,0,0,0,3,0,4,4,6,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,2,0,4,0,5,7,4,7,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,0,4,1,2,8,3,7,8,7,2,0,0,0,8,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,3,2,20222080,Church of Sweden
Church of Sweden,360454,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,8,9,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,4,4,0,0,0,2,0,0,0,0,0,1,1,10,0,10,10,5,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,361198,3,2,0,0,0,0,0,0,0,0,2,0,6,8,8,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,7,0,9,8,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,3,5,5,10,7,7,7,10,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,20222080,Church of Sweden
Church of Sweden,361242,4,2,0,0,0,0,0,0,0,0,2,0,4,6,7,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0,8,0,1,9,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,4,4,0,0,0,6,0,0,0,0,8,1,1,10,2,9,10,5,1,0,0,0,8,0,0,0,0,0,1,0,0,0,2,2,0,0,2,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,20222080,Church of Sweden
Church of Sweden,359486,3,3,0,0,0,0,0,1,1,0,5,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,2,2,0,0,1,8,6,4,7,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,1,3,3,0,0,0,1,0,0,0,0,3,1,1,7,8,4,9,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360430,3,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,2,0,2,8,5,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,1,1,9,0,5,5,10,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359693,3,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,2,8,8,0,0,1,0,1,0,0,1,3,0,0,0,0,0,1,1,0,0,4,4,0,0,0,1,0,0,0,0,0,1,1,10,0,10,10,2,10,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,2,5,1,0,0,1,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,358806,1,1,0,0,0,0,0,1,1,0,6,2,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,2,3,2,0,0,3,10,6,1,9,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,3,4,4,0,0,0,1,0,0,0,0,1,5,1,6,1,10,10,10,10,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359461,4,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,2,1,0,0,1,8,8,3,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,3,2,2,0,0,0,1,0,0,0,0,1,1,1,6,1,10,10,10,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360204,2,2,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,2,0,2,8,8,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,2,4,0,0,0,2,0,0,0,0,0,8,8,8,0,8,8,7,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,358939,4,4,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,1,1,0,0,3,8,4,1,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,4,0,0,0,0,3,0,0,0,0,6,10,4,10,10,10,10,10,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359997,3,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,6,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,4,7,2,0,8,5,10,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,5,1,0,0,1,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,361203,2,3,0,0,0,0,0,0,0,0,7,0,8,8,9,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0,9,8,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,8,3,3,9,1,8,8,8,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,2,20222080,Church of Sweden
Church of Sweden,360442,4,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,2,7,8,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,4,0,0,0,1,0,0,0,0,0,1,1,6,0,6,6,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359644,1,1,0,0,0,0,0,1,0,0,10,2,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,2,2,0,2,8,8,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,2,0,3,3,0,0,0,5,0,0,0,0,0,3,0,0,0,5,4,1,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359339,4,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,3,2,1,0,0,3,10,10,4,7,0,0,1,0,0,2,1,0,0,0,0,1,0,1,2,3,4,4,0,0,0,2,0,0,0,0,1,2,1,5,1,5,8,9,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359307,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,3,2,1,0,0,3,9,9,2,5,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,2,4,4,0,0,0,1,0,0,0,0,3,3,1,10,8,10,10,10,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360706,0,4,0,0,0,0,0,0,0,0,1,0,10,10,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,3,9,8,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,1,0,0,0,0,2,1,1,10,1,8,8,6,1,0,0,0,8,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359047,3,4,0,0,0,0,0,1,1,0,4,2,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,3,1,0,0,1,8,3,3,5,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,3,3,4,0,0,0,1,0,0,0,0,1,2,1,10,1,8,8,8,9,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,361271,2,1,0,0,0,0,0,0,0,0,8,0,7,8,6,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,2,0,8,0,9,7,3,4,0,0,0,0,10,0,0,0,0,0,0,1,0,1,1,0,3,3,0,0,0,1,0,0,0,0,1,1,3,10,1,10,10,7,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,20222080,Church of Sweden
Church of Sweden,360468,1,1,0,0,0,0,0,1,0,0,9,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,0,2,7,5,0,0,1,0,1,1,0,2,3,0,0,0,0,0,0,0,2,0,4,4,0,0,0,4,0,0,0,0,0,3,1,4,0,8,8,9,4,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,4,2,0,0,1,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,361173,3,3,0,0,0,0,0,0,0,0,2,0,7,6,7,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,7,0,8,8,5,7,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,1,0,0,0,0,1,1,1,10,1,10,10,2,2,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,20222080,Church of Sweden
Church of Sweden,360239,2,2,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,2,8,7,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,2,2,5,0,7,10,7,8,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360537,1,1,0,0,0,0,0,1,0,0,10,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,0,2,10,9,0,0,1,1,1,1,0,2,1,0,0,0,0,1,1,0,0,0,2,4,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,3,1,4,0,0,1,1,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360013,4,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,1,0,2,7,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,3,0,0,0,2,0,0,0,0,0,5,1,1,0,10,3,8,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,358654,4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,2,3,1,0,0,3,9,8,2,6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,4,0,0,0,2,0,0,0,0,2,1,1,8,3,9,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360415,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2,0,2,8,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,4,4,0,0,0,2,0,0,0,0,0,4,1,7,0,10,10,8,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360530,3,3,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2,0,2,8,9,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,1,1,10,0,10,10,10,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360503,3,2,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,2,4,7,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,5,4,8,0,10,5,10,5,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360397,2,1,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,2,6,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,3,0,0,0,0,0,2,1,2,0,4,10,8,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,361060,4,2,0,0,0,0,0,0,0,0,2,0,5,7,4,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,8,0,8,5,4,3,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,0,0,0,0,5,2,1,10,4,9,7,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,2,20222080,Church of Sweden
Church of Sweden,359761,2,2,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,1,4,7,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,4,4,0,0,0,3,0,0,0,0,0,3,2,9,0,7,9,7,6,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359723,3,2,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,2,0,2,7,9,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,5,5,8,0,8,10,10,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,359318,3,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,1,1,0,0,3,8,8,1,5,1,0,1,0,0,2,1,0,0,0,0,1,0,1,1,1,3,4,0,0,0,1,0,0,0,0,1,1,1,10,1,10,10,10,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360251,1,2,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,2,10,10,0,0,1,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,9,0,5,8,9,9,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,4,2,0,0,1,0,1,0,0,0,0,0,0,0,2,20222080,Church of Sweden
Church of Sweden,360664,3,2,0,0,0,0,0,0,0,0,4,0,7,8,9,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,8,0,9,9,6,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,2,0,0,0,0,6,2,1,9,2,9,9,9,7,0,0,0,7,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,5,2,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,20222080,Church of Sweden
Church of Sweden,360897,3,2,0,0,0,0,0,0,0,0,2,0,7,7,6,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,7,0,8,8,7,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,3,0,0,0,0,4,2,2,10,9,10,10,7,8,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,20222080,Church of Sweden
Church of Sweden,359956,4,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,2,0,2,7,8,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,2,4,0,0,0,6,0,0,0,0,0,8,3,9,0,7,4,7,4,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,20222080,Church of Sweden
