Religion,,A006,F001,F004,F005,F007,F009,F010,F050,F052,F062,F063,B009,E217,E218,E219,I001,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A043B,A044,A045,A165,A168,A168A,F022,A170,A173,E040,E041,F051,F053,F054,F064,F198,A025,A026,A046,A047,A048,A049,D018,D019,D022,D023,D024,D059,D060,D061,D081,E290,F114A,F114B,F114C,F114D,F114E,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F128,F135A,F028,F028B,F029,F031,F032,F033,F065,F066,F067,F194,E220,E222,F202,A065,A098,E069_51,F102,F103,F104,F105,B017,F003,F051.1,F053.1,F054.1,F057,F060,A124_12,F203,F204,F205,G007_35_B,F025,F025_WVS,Religion
Cypriot Orthodox Church,95119,3,0,0,0,0,0,0,1,0,0,4,0,7,5,0,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,9,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,1,1,1,1,1,1,1,1,1,4,1,1,6,1,1,0,0,5,7,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95451,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,1,1,1,1,1,1,1,1,1,10,1,1,10,1,1,0,0,10,4,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95445,1,0,0,0,0,0,0,1,0,0,8,0,6,7,0,6,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,5,4,1,1,0,0,4,4,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95040,1,0,0,0,0,0,0,1,0,0,10,0,7,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,1,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,1,1,3,1,1,1,1,1,1,1,1,5,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,4,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95033,1,0,0,0,0,0,0,1,0,0,10,0,3,3,0,10,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,9,0,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,10,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95036,1,0,0,0,0,0,0,1,0,0,10,0,3,5,0,7,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,5,5,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,7,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95437,3,0,0,0,0,0,0,1,0,0,5,0,9,5,0,5,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,6,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,1,1,3,1,1,1,1,1,5,5,5,5,8,1,0,0,8,7,7,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95414,1,0,0,0,0,0,0,1,0,0,10,0,5,5,0,6,1,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,5,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95041,1,0,0,0,0,0,0,1,0,0,10,0,10,6,0,8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,8,5,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,1,1,1,1,1,1,1,1,5,1,3,6,7,1,0,0,9,4,4,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,2,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,94960,1,0,0,0,0,0,0,1,0,0,10,0,9,8,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,8,9,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,1,5,1,1,1,1,1,1,1,5,7,6,7,8,1,0,0,8,4,3,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,4,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,94972,1,0,0,0,0,0,0,1,0,0,10,0,5,10,0,10,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95068,2,0,0,0,0,0,0,1,0,0,8,0,5,9,0,8,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,5,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,3,4,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,4,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95081,1,0,0,0,0,0,0,1,0,0,10,0,7,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,2,1,1,2,2,2,2,2,1,5,5,6,2,1,0,0,7,1,1,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95335,4,0,0,0,0,0,0,1,0,0,6,0,10,10,0,10,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,10,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,1,1,1,1,1,1,1,10,5,10,5,10,10,8,1,0,0,10,8,2,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,4,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95383,2,0,0,0,0,0,0,1,0,0,10,0,10,10,0,4,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,3,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,1,1,1,1,1,1,1,1,10,1,10,10,1,1,0,0,10,3,1,0,0,0,0,0,0,0,0,5,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95096,2,0,0,0,0,0,0,1,0,0,10,0,7,8,0,6,1,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,7,4,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,2,2,1,1,2,2,2,1,1,5,5,1,6,2,1,0,0,7,4,3,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95193,1,0,0,0,0,0,0,0,0,0,5,0,5,6,0,5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,1,1,1,1,1,1,1,5,5,5,5,3,2,0,0,7,4,8,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95017,3,0,0,0,0,0,0,1,0,0,5,0,8,8,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,8,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,5,1,1,1,1,1,1,1,1,1,3,0,3,7,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95438,3,0,0,0,0,0,0,0,0,0,7,0,8,8,0,8,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,6,6,1,2,0,0,9,4,5,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,94979,1,0,0,0,0,0,0,1,0,0,10,0,8,8,0,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,5,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,1,1,1,1,1,1,1,1,1,7,1,1,8,1,1,0,0,7,4,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95025,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,8,6,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,5,1,5,1,1,1,1,5,1,1,1,1,1,6,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95031,3,0,0,0,0,0,0,1,0,0,5,0,5,5,0,5,1,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,5,4,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,6,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95088,2,0,0,0,0,0,0,1,0,0,8,0,6,8,0,6,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,8,8,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,1,1,1,1,1,1,1,1,1,5,1,1,7,1,1,0,0,7,2,4,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95432,2,0,0,0,0,0,0,1,0,0,8,0,7,8,0,7,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,2,1,1,1,1,1,1,2,1,7,7,1,1,0,0,8,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,30111000,Cypriot Orthodox Church
Cypriot Orthodox Church,95001,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,1,1,1,1,1,1,1,10,1,5,7,1,1,0,0,10,7,2,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,30111000,Cypriot Orthodox Church
Druze,233575,1,0,0,0,0,0,0,1,0,0,10,0,6,10,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,2,1,3,1,1,0,1,1,1,0,1,7,6,1,0,0,2,8,5,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,5,50500010,Druze
Druze,234080,2,0,0,0,0,0,0,1,0,0,9,0,3,5,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,8,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,1,5,50500010,Druze
Druze,198989,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50500010,Druze
Druze,233439,1,0,0,0,0,0,0,1,0,0,10,0,3,3,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,3,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,8,4,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,50500010,Druze
Druze,233241,2,0,0,0,0,0,0,1,0,0,9,0,8,8,0,9,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,6,6,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,2,3,3,3,0,3,4,4,0,4,4,3,3,0,0,3,3,3,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,3,5,50500010,Druze
Druze,234183,1,0,0,0,0,0,0,1,0,0,10,0,6,6,0,6,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,9,8,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,1,1,5,1,1,0,1,1,1,0,1,7,1,3,0,0,2,3,3,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,1,5,50500010,Druze
Druze,233588,2,0,0,0,0,0,0,1,0,0,10,0,10,10,0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,2,6,1,4,2,1,0,1,4,5,0,5,5,7,9,0,0,5,8,8,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,5,50500010,Druze
Druze,198995,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50500010,Druze
Druze,234084,2,0,0,0,0,0,0,1,0,0,8,0,8,8,0,8,1,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,2,1,1,1,1,0,2,1,2,0,1,1,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,5,50500010,Druze
Druze,233592,1,0,0,0,0,0,0,1,0,0,10,0,9,9,0,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,8,3,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,8,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,5,50500010,Druze
Druze,233230,2,0,0,0,0,0,0,1,0,0,7,0,8,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,5,0,1,1,2,0,2,1,1,1,0,0,1,4,7,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,2,5,50500010,Druze
Druze,234178,1,0,0,0,0,0,0,1,0,0,10,0,5,7,0,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,6,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,1,2,1,3,1,1,0,1,1,5,0,5,7,2,1,0,0,3,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,3,5,50500010,Druze
Druze,198996,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50500010,Druze
Druze,234100,1,0,0,0,0,0,0,1,0,0,7,0,5,6,0,7,1,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,7,4,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,5,2,1,5,4,5,0,8,5,1,0,3,5,5,5,0,0,5,4,8,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,3,5,50500010,Druze
Druze,233432,2,0,0,0,0,0,0,1,0,0,7,0,9,8,0,8,1,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,2,2,2,2,3,0,2,2,3,0,3,3,3,2,0,0,3,3,3,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,5,50500010,Druze
Druze,233246,1,0,0,0,0,0,0,1,0,0,10,0,9,8,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7,3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,8,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,3,5,50500010,Druze
Druze,234078,1,0,0,0,0,0,0,1,0,0,10,0,3,8,0,5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,7,2,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,4,3,1,1,1,0,7,4,1,0,1,1,1,2,0,0,1,8,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,5,50500010,Druze
Druze,21487,1,1,0,0,0,0,0,1,0,0,10,0,4,10,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,2,0,7,0,7,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,1,1,1,1,0,1,2,1,10,1,9,9,0,10,0,0,6,8,1,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,5,50500010,Druze
Druze,234101,4,0,0,0,0,0,0,1,0,0,10,0,5,5,0,5,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,9,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,1,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,2,8,8,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,5,50500010,Druze
Druze,234176,1,0,0,0,0,0,0,1,0,0,9,0,6,8,0,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,8,8,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,4,1,4,2,1,0,1,1,6,0,6,9,5,1,0,0,7,7,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,2,5,50500010,Druze
Druze,233583,1,0,0,0,0,0,0,1,0,0,9,0,7,7,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,3,1,5,1,1,0,2,3,2,0,2,3,1,1,0,0,1,8,7,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,3,5,50500010,Druze
Druze,233427,2,0,0,0,0,0,0,1,0,0,8,0,4,2,0,7,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,8,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,3,2,1,1,1,0,3,7,1,0,1,1,2,4,0,0,1,8,8,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,4,5,50500010,Druze
Druze,234094,1,0,0,0,0,0,0,1,0,0,9,0,6,3,0,6,1,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,7,3,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,1,1,1,1,1,0,1,1,3,0,1,5,1,1,0,0,1,8,2,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,4,5,50500010,Druze
Druze,233534,1,0,0,0,0,0,0,1,0,0,10,0,9,9,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,7,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1,5,1,3,1,1,0,1,1,1,0,3,6,3,1,0,0,1,4,4,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,5,50500010,Druze
Druze,233438,2,0,0,0,0,0,0,1,0,0,8,0,8,8,0,8,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,3,4,4,3,3,3,0,4,3,3,0,4,3,3,4,0,0,3,4,3,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,50500010,Druze
Druze,198997,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50500010,Druze
Druze,199001,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50500010,Druze
Druze,233589,2,0,0,0,0,0,0,1,0,0,10,0,9,8,0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,6,8,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,3,1,2,2,1,0,1,3,5,0,8,7,4,4,0,0,2,4,5,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,0,0,2,5,50500010,Druze
Druze,234165,1,0,0,0,0,0,0,1,0,0,10,0,8,7,0,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,6,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,1,1,3,1,1,0,1,1,5,0,5,7,6,3,0,0,7,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,2,5,50500010,Druze
Druze,233237,3,0,0,0,0,0,0,1,0,0,9,0,9,8,0,9,1,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,7,7,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,7,3,2,2,2,0,2,2,2,0,2,2,2,2,0,0,2,8,3,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,2,5,50500010,Druze
Druze,233585,3,0,0,0,0,0,0,1,0,0,10,0,6,3,0,3,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,6,7,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,7,8,7,7,7,7,0,8,8,9,0,8,9,4,9,0,0,8,8,8,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,2,5,50500010,Druze
